id_texto;texto;score_ansiedade;score_depressao;score_burnout
1367;O tcc está travado, não consigo escrever uma linha coerente. não vejo sentido em continuar tentando. choveu o dia todo, não consegui sair para a rua.;0,482;0,462;0,281
1368;Organizei minha rotina e a exaustão diminuiu. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui me organizar bem para a prova. o trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado.;0,276;0,181;0,173
1369;Sinto um cinismo e irritação com todo mundo da faculdade. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. estou exausto. o corpo dói e a mente está lenta. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,423;0,563;0,366
1370;As coisas parecem sob controle. lavei as roupas hoje, a pilha estava gigante. consegui ter um bom tempo de descanso hoje. minhas notas vieram boas, o esforço valeu a pena!.;0,149;0,132;0,116
1371;Não vejo sentido em continuar tentando. fui mal na prova e isso só piora meu humor. é um esforço enorme levantar da cama. choveu o dia todo, não consegui sair para a rua.;0,481;0,602;0,377
1372;Estou com medo de ser reprovado em duas matérias. é um esforço enorme levantar da cama. comi uma coisa nova no ru, estava razoável. sinto um cinismo e irritação com todo mundo da faculdade. tudo parece cinzento e sem cor.;0,415;0,272;0,272
1373;Tenho tido ataques de pânico leves no meio da noite. não consigo parar de pensar no prazo final. comi uma coisa nova no ru, estava razoável. é um esforço enorme levantar da cama. minhas notas refletem meu desinteresse. quero largar tudo e sumir para ter paz mental. não sinto mais prazer nas coisas que gostava.;0,709;0,432;0,208
1374;Não estou sentindo aquela pressão de antes. o trânsito estava horrível, cheguei atrasado na primeira aula. me senti produtivo e o trabalho fluiu bem. estou animado com o novo tópico da matéria.;0,236;0,109;0,18
1375;Lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente. as coisas parecem sob controle. meu estômago está revirado só de pensar na próxima apresentação. estou animado com o novo tópico da matéria.;0,233;0,081;0,119
1376;Meu estômago está revirado só de pensar na próxima apresentação. estou sempre preocupado com o que pode dar errado. lavei as roupas hoje, a pilha estava gigante. minhas notas refletem meu desinteresse. minha cabeça não desliga, repasso tudo mil vezes antes de dormir.;0,773;0,284;0,164
1377;Minhas notas refletem meu desinteresse. tudo parece cinzento e sem cor. o trânsito estava horrível, cheguei atrasado na primeira aula. tenho tido ataques de pânico leves no meio da noite. estou sempre preocupado com o que pode dar errado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir.;0,735;0,481;0,256
1378;Minhas notas vieram boas, o esforço valeu a pena!. o esforço valeu a pena, senti-me competente. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado. a faculdade virou uma tortura, o trabalho nunca acaba. tenho tido ataques de pânico leves no meio da noite. quero largar tudo e sumir para ter paz mental. as preocupações de ontem diminuíram hoje.;0,558;0,364;0,166
1379;Estou exausto. o corpo dói e a mente está lenta. durmo mal e acordo com a sensação de não ter descansado. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação. consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente. consegui me organizar bem para a prova.;0,442;0,203;0,467
1380;Meu estômago está revirado só de pensar na próxima apresentação. estou animado com o novo tópico da matéria. lavei as roupas hoje, a pilha estava gigante. estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. consegui me organizar bem para a prova. organizei minha rotina e a exaustão diminuiu.;0,706;0,153;0,075
1381;Consegui ter um bom tempo de descanso hoje. consegui avançar muito no projeto de pesquisa. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto um cinismo e irritação com todo mundo da faculdade. as preocupações de ontem diminuíram hoje.;0,189;0,125;0,316
1382;As coisas parecem sob controle. o trânsito estava horrível, cheguei atrasado na primeira aula. o esforço valeu a pena, senti-me competente. consegui avançar muito no projeto de pesquisa.;0,3;0,089;0,155
1383;Consegui me organizar bem para a prova. organizei minha rotina e a exaustão diminuiu. sinto que o tempo está correndo e eu estou ficando para trás. choveu o dia todo, não consegui sair para a rua. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tirei uma nota alta na prova difícil, estou aliviado. estou sempre preocupado com o que pode dar errado.;0,534;0,25;0,196
1384;Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. minhas notas refletem meu desinteresse. organizei minha rotina e a exaustão diminuiu. as coisas parecem sob controle. lavei as roupas hoje, a pilha estava gigante.;0,482;0,31;0,341
1385;As preocupações de ontem diminuíram hoje. comi uma coisa nova no ru, estava razoável. estou animado com o novo tópico da matéria. o esforço valeu a pena, senti-me competente.;0,215;0,105;0,136
1386;O trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado. é um esforço enorme levantar da cama.;0,461;0,196;0,19
1387;A solidão bateu forte hoje, mesmo estando rodeado de gente. lavei as roupas hoje, a pilha estava gigante. tudo parece cinzento e sem cor. tenho acumulado muitas faltas, a recuperação será difícil.;0,334;0,72;0,159
1388;Tenho tido ataques de pânico leves no meio da noite. estou animado com o novo tópico da matéria. meu estômago está revirado só de pensar na próxima apresentação. lavei as roupas hoje, a pilha estava gigante. as coisas parecem sob controle. a faculdade virou uma tortura, o trabalho nunca acaba. organizei minha rotina e a exaustão diminuiu. não consigo parar de pensar no prazo final.;0,798;0,166;0,122
1389;Não consigo parar de pensar no prazo final. meu estômago está revirado só de pensar na próxima apresentação. minhas notas vieram boas, o esforço valeu a pena!. sinto que o tempo está correndo e eu estou ficando para trás. não estou sentindo aquela pressão de antes. lavei as roupas hoje, a pilha estava gigante. me senti produtivo e o trabalho fluiu bem.;0,456;0,105;0,242
1390;Comi uma coisa nova no ru, estava razoável. não consigo parar de pensar no prazo final. consegui avançar muito no projeto de pesquisa.;0,24;0,041;0,189
1391;Tenho tido ataques de pânico leves no meio da noite. a solidão bateu forte hoje, mesmo estando rodeado de gente. o trânsito estava horrível, cheguei atrasado na primeira aula. meu estômago está revirado só de pensar na próxima apresentação. minhas notas refletem meu desinteresse. quero largar tudo e sumir para ter paz mental. é um esforço enorme levantar da cama. estou exausto. o corpo dói e a mente está lenta.;0,759;0,419;0,196
1392;Lavei as roupas hoje, a pilha estava gigante. minhas notas vieram boas, o esforço valeu a pena!. organizei minha rotina e a exaustão diminuiu. consegui me organizar bem para a prova. sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação.;0,345;0,147;0,238
1393;Estou sempre preocupado com o que pode dar errado. minhas notas refletem meu desinteresse. não vejo sentido em continuar tentando. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua. sinto que o tempo está correndo e eu estou ficando para trás.;0,779;0,473;0,3
1394;A solidão bateu forte hoje, mesmo estando rodeado de gente. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. estou desorientado e não consigo manter o foco em nada. estou sempre preocupado com o que pode dar errado. sinto um cinismo e irritação com todo mundo da faculdade. é um esforço enorme levantar da cama. sinto que o tempo está correndo e eu estou ficando para trás. tenho tido ataques de pânico leves no meio da noite.;0,5;0,69;0,152
1395;Tudo parece cinzento e sem cor. lavei as roupas hoje, a pilha estava gigante. a solidão bateu forte hoje, mesmo estando rodeado de gente. tenho acumulado muitas faltas, a recuperação será difícil.;0,349;0,616;0,178
1396;Estou exausto. o corpo dói e a mente está lenta. não sinto mais prazer nas coisas que gostava. choveu o dia todo, não consegui sair para a rua. o tcc está travado, não consigo escrever uma linha coerente.;0,453;0,479;0,326
1397;Não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante. estou animado com o novo tópico da matéria.;0,308;0,251;0,309
1398;Não consigo parar de pensar no prazo final. consegui avançar muito no projeto de pesquisa. estou sempre preocupado com o que pode dar errado. choveu o dia todo, não consegui sair para a rua. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,574;0,396;0,087
1399;Não consigo parar de pensar no prazo final. lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor. estou sempre preocupado com o que pode dar errado.;0,763;0,312;0,146
1400;Não consigo parar de pensar no prazo final. lavei as roupas hoje, a pilha estava gigante. meu estômago está revirado só de pensar na próxima apresentação. sinto que o tempo está correndo e eu estou ficando para trás. consegui avançar muito no projeto de pesquisa.;0,56;0,163;0,236
1401;Estou sempre preocupado com o que pode dar errado. estou desorientado e não consigo manter o foco em nada. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. tudo parece cinzento e sem cor. não consigo parar de pensar no prazo final. sinto que sou um fardo para minha família e amigos. consegui avançar muito no projeto de pesquisa.;0,697;0,373;0,199
1402;Não estou sentindo aquela pressão de antes. consegui avançar muito no projeto de pesquisa. organizei minha rotina e a exaustão diminuiu. lavei as roupas hoje, a pilha estava gigante.;0,126;0,165;0,308
1403;Organizei minha rotina e a exaustão diminuiu. estou sempre preocupado com o que pode dar errado. tirei uma nota alta na prova difícil, estou aliviado. comi uma coisa nova no ru, estava razoável. consegui me organizar bem para a prova. quero largar tudo e sumir para ter paz mental. sinto um cinismo e irritação com todo mundo da faculdade.;0,421;0,221;0,352
1404;Consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes. choveu o dia todo, não consegui sair para a rua. organizei minha rotina e a exaustão diminuiu.;0,179;0,169;0,237
1405;Não vejo sentido em continuar tentando. não consigo parar de pensar no prazo final. comi uma coisa nova no ru, estava razoável. tirei uma nota alta na prova difícil, estou aliviado.;0,235;0,154;0,34
1406;O trânsito estava horrível, cheguei atrasado na primeira aula. minhas notas refletem meu desinteresse. quero largar tudo e sumir para ter paz mental.;0,406;0,253;0,352
1407;Lavei as roupas hoje, a pilha estava gigante. estou com medo de ser reprovado em duas matérias. meu estômago está revirado só de pensar na próxima apresentação. não consigo parar de pensar no prazo final.;0,693;0,166;0,18
1408;As preocupações de ontem diminuíram hoje. o esforço valeu a pena, senti-me competente. sinto que o tempo está correndo e eu estou ficando para trás. estou sempre preocupado com o que pode dar errado. tirei uma nota alta na prova difícil, estou aliviado. choveu o dia todo, não consegui sair para a rua.;0,394;0,235;0,164
1409;Consegui avançar muito no projeto de pesquisa. o trânsito estava horrível, cheguei atrasado na primeira aula. não sinto mais prazer nas coisas que gostava.;0,268;0,202;0,387
1410;Consegui avançar muito no projeto de pesquisa. comi uma coisa nova no ru, estava razoável. as coisas parecem sob controle. consegui ter um bom tempo de descanso hoje.;0,106;0,093;0,211
